상품명,브랜드,가격,상품URL,이미지URL
"""전용잔+선물용 올인원패키지"" 증류식 소주의 새로운 패러다임 내외 21+내외39 (21%, 39%, 500ml) 선물세트",소주/증류주,"83,000원",https://gift.kakao.com/product/11159074,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""하이볼에 추천!"" 오미나라 문경바람 오크통숙성 25% (375ml) (문경바람 25도 375ml)",소주/증류주,"21,600원",https://gift.kakao.com/product/10043672,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240708114607_cce10b8ec65748a3a7e8823469aeee56.jpg
2018년 청와대 설선물 오대서양조 평창 서주 감자술 13도 700ml (soolmarket),술마켓,"21,500원",https://gift.kakao.com/product/2025039,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240805133827_0a409d40d5d040ad81fc6babfc780bfc.jpg
국순당 고창명주 명작 복분자주 특가 선물세트 375mlx2병입 (국순당고창명주),와인/과실주,"21,500원",https://gift.kakao.com/product/721444,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20200403213701_f8c064de5dff4c639ce2bfddbf50f3b9
청도감와인 전통주/와인 감그린 레귤러 750ml*1병 (청도감 와인),와인/과실주,"21,000원",https://gift.kakao.com/product/786159,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20200403224905_7df3fba45c3c4f76b0c2001988de225f
다농바이오 가무치소주 25도 375ml 증류식소주,전통주애,"20,500원",https://gift.kakao.com/product/7502263,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20230804142931_bf2522cd20f141bcb9d1a632cba5410b.jpg
[혼합] 해창 9도(3병) X 해창 12도(3병),탁주,"81,000원",https://gift.kakao.com/product/6129820,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20230421134808_93386cefc5424b8f85fdd2d915e9e350.png
[경주 탁월 생막걸리] 찰보리맛 - 천연탄산 막걸리 술잔세트 / 부모님 선물 추천,탁주,"18,900원",https://gift.kakao.com/product/10945712,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20241224181119_46077267c69d4627908bf9911f846903.jpg
온지술도가 온지몬 10도 500ml 무감미 찹쌀제주레몬막걸리+쇼핑백,술마켓,"20,000원",https://gift.kakao.com/product/9535017,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240327153029_c47e06eda2454e27864216932307704c.jpg
죽향도가 대대포 블루 6도 600ml X 4병,탁주,"20,000원",https://gift.kakao.com/product/6160271,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20230421114156_59da8aa8d9524edcac344f58d905a056.png
"박재서명인 안동소주 35도 360ml X 2병_토닉워터,하이볼잔",술마켓,"19,900원",https://gift.kakao.com/product/5276237,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250403105449_1d93216b83cc495ba4a43c91d9f2743e.jpg
황금보리 소주 17도 375ml 2병 세트,소주/증류주,"19,000원",https://gift.kakao.com/product/11033652,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250115233812_b0d04b0f5ad54f788f65eecdea6fb131.jpg
호호막걸리,전통주LuX,"19,000원",https://gift.kakao.com/product/9585944,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240404102850_dce538b0dede4467b25deb3723e61f61.jpg
예산사과와인 추사백 오크 25도 350ml,전통주애,"18,000원",https://gift.kakao.com/product/11319324,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
문경주조 폭스진350ml 도수25% x 1병,기타주류,"18,000원",https://gift.kakao.com/product/8248858,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""감성 가득 온더락"" [혼술 홈술 온더락 한잔] 시트러스 미상 25도 350ml + 왕아이스볼 메이커",우리술상회,"18,000원",https://gift.kakao.com/product/4893030,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
프리미엄 막걸리 술공방 9.0 500ml x 3병,탁주,"18,000원",https://gift.kakao.com/product/2133289,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
느린마을 늘봄 막걸리 750ml x 6입,배상면주가,"17,500원",https://gift.kakao.com/product/10084197,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
조선3대명주 감홍로 40도 700ml 도자기_술마켓 샷잔2+토닉600 증정 (soolmarket),술마켓,"75,000원",https://gift.kakao.com/product/1374126,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""♥대량구매♥"" 원소주 스피릿 (24도 375ml) 6개입 세트",원소주,"77,400원",https://gift.kakao.com/product/6199405,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
운암 증류식소주 32 오크 375ml (Alc.32%),청주/약주,"15,500원",https://gift.kakao.com/product/10065878,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"전주 이강주 19도 375ml X 2병_토닉워터,하이볼잔 (soolmarket)",술마켓,"15,900원",https://gift.kakao.com/product/5290795,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250403105617_8fd30fa0b944482eb8186b423161fa86.jpg
양촌 양조 여유소주 19도 375ml (양촌양조),청주/약주,"15,400원",https://gift.kakao.com/product/2532248,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20210721163411_e40eac6c39f44a75984efeaef808c0e4.jpg
국순당 고창명주 명작 복분자와인 750ml (국순당고창명주),와인/과실주,"70,500원",https://gift.kakao.com/product/660396,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20210701141337_6b0a35ec4fb04ec3aec7f751ba523380.jpg
두루양조 24년 한정판 청룡에디션 24도 375ml_마가목열매주,술마켓,"14,400원",https://gift.kakao.com/product/8201791,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20231220164256_9ed6a99c309040189d94747ed2bbcb6b.jpg
"""감성 가득 온더락"" [혼술 홈술 온더락 한잔] 예사사과와인 추사 40도 500ml + 왕아이스볼 메이커",우리술상회,"69,000원",https://gift.kakao.com/product/4899909,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240412151257_0adf19fb93964a00b43786dcdc207102.jpg
[슬기로운 음주생활] 도원결의 21도 360ml + 쏘콕 숙취 해소제 1개입 복숭아술,우리술상회,"14,000원",https://gift.kakao.com/product/10093121,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240719105232_e9e2cb86141a495dacbfbd87ae7681f3.jpg
국순당여주 려 2013 본 고구마증류주 41.5도 500ml 전용잔 2 (국순당여주명주),소주/증류주,"68,000원",https://gift.kakao.com/product/9589753,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240404160111_15c677ca4a5e45c298aded2a1202e113.png
대한주조 행복한상상 위켄드 SUNDAY 15도 360ml 일요일 커피칵테일 전통주칵테일,우리술상회,"18,000원",https://gift.kakao.com/product/6288130,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20221213112553_4c4205dfcdd44ca39ea014b1e68cc61d.jpg
[혼술 홈술 온더락 한잔] 도원결의 증강현실 25도 360ml + 왕아이스볼 메이커,우리술상회,"13,500원",https://gift.kakao.com/product/4899953,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250218100917_c9bf0cf40693449cae8590a287146c2c.jpg
"""감성 가득 온더락"" [혼술 홈술 온더락 한잔] 금산인삼주 미니어쳐 23도 120ml + 왕아이스볼 메이커 + 온더락잔",우리술상회,"13,100원",https://gift.kakao.com/product/4892777,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240418125810_f34f03b48a894fc182c5ca95f3d991d8.jpg
[술 선물세트] 느린마을증류주 미니세트 70ml(16.9%) x 4입+ 전용잔 2입 전통주 선물포장,배상면주가,"12,900원",https://gift.kakao.com/product/7562465,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20230817174553_41a187a014e241168ef724ef06874fa0.jpg
맑은내일 우포의아침 조선주조사 전통주 청주 차례주 (700ml - Alc 14%),청주/약주,"10,500원",https://gift.kakao.com/product/10065755,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20220421104634_226142cc168f43f09dada66f7dccf814.jpg
문배주양조원 문배술 특1호 40도 400ml 선물세트 + 보자기 + 감사카드,우리술상회,"59,000원",https://gift.kakao.com/product/11570366,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
술마켓 조은술세종 이도 미니어쳐 25도 (soolmarket),술마켓,"9,000원",https://gift.kakao.com/product/1121923,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
케이알컴퍼니 40240 독도소주 동해22 22도 375ml 6본 증류주,전통주애,"59,400원",https://gift.kakao.com/product/10317199,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""선물포장"" 원소주 스피릿 (24도 375ml) 2개입 + 온더락잔 2개입 기프트 세트",원소주,"61,900원",https://gift.kakao.com/product/5959948,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
태평주가 보리소주 진안블랙 375ml (18%) 1본입,전통주애,"9,500원",https://gift.kakao.com/product/4594301,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
안동소주 일품 17도 350ml 증류주,술마켓,"7,980원",https://gift.kakao.com/product/2338983,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[내국양조] 능이주&송이주&화주 (375ml*3),청주/약주,"56,000원",https://gift.kakao.com/product/636000,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"내국양조 특 선물세트 3종 능이주,송이주,화주 각 1병",술마켓,"54,000원",https://gift.kakao.com/product/3406105,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"양촌 양조 양촌 우렁이쌀 청주 세트 14도 500ml*3병 무농약쌀,무감미료 (양촌양조)",청주/약주,"59,400원",https://gift.kakao.com/product/1295348,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20230825105736_9a183eef1dc040e6a42978b63188e7af.jpg
22년청와대선물선정 이기춘명인 문배술 특1호세트 400mlx2병,술마켓,"53,500원",https://gift.kakao.com/product/2291415,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240704113616_31e5f014ac5143f2bb42e96ecb1e3282.jpg
"서울 경복궁소주DIY블렌딩키트 100ml x 4병 40도,41도,43도,56.5도 (soolmarket)",술마켓,"57,510원",https://gift.kakao.com/product/1374310,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20241126134903_2f538923a7f44e2a9fd6e6638ba8c265.jpg
명품안동소주 선물용 고급라인 '프리미엄 수' 화이트 400ml 40도 / 고급라인 인기,소주/증류주,"51,900원",https://gift.kakao.com/product/1206020,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20200404072435_21608e995d7a48f39033f7737b414a3d
백제보리소주 375ml (45%) / 1병+전용패키지+쇼핑백,소주/증류주,"49,000원",https://gift.kakao.com/product/11143004,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250210152925_974c9279c1af435985d52da747990781.jpg
"""믿을 수 없는 깊음"" 내외39:NAEOE39 500ml 증류식 소주의 새로운 패러다임 (39도, 내외디스틸러리)",소주/증류주,"54,000원",https://gift.kakao.com/product/11141798,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250210135359_17cb1692f9ef46b48e000323d417fa2d.jpg
"""⭐명절선물 준비⭐"" [쇼핑백 동봉] 전주이강주 초승달 도자기 선물세트, 잔 2p 포함 / 여름 밤의 초승달 빛 같은 무형문화재의 술",술담화,"49,800원",https://gift.kakao.com/product/10232512,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240815214058_5bc839251bfa479d802bbede180d6d9e.jpg
착한농부 막시모 40파인 오크 40도 500ml x1병 세트 오크세트,소주/증류주,"52,000원",https://gift.kakao.com/product/6302092,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240308152235_21ce602ab3f44727be634f99685d037c.jpg
한주양조 매화세트 35도 700ml 서울시무형문화재,술마켓,"50,000원",https://gift.kakao.com/product/5302805,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240805133632_db489ccecf9247c6be45ba643173b9ab.jpg
한국애플리즈 금과명주 750ml (40%) / 1병 + 전용잔 2개,소주/증류주,"49,800원",https://gift.kakao.com/product/2438647,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20230405172057_4b34637fc676457f956ed39f836507fc.jpg
안동 진맥소주40도 500ml,소주/증류주,"52,000원",https://gift.kakao.com/product/2198976,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20201015201300_1ad3064a780c4a55b1be8755b533a65f.jpg
공사사양조 삭 50도 375ml 조청증류주 (soolmarket),술마켓,"50,000원",https://gift.kakao.com/product/1357254,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20241217141946_cc4cae8c98bc459db7071d99f9dac782.jpg
"""✨봄선물 추천✨"" 너브내 스파클링와인 화이트(BRUT)샴페인 750ml 12% 술선물세트 추천",와인/과실주,"47,000원",https://gift.kakao.com/product/1294466,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""하이볼에 추천!"" 오미나라 문경바람 도자기숙성 40% (750ml)",소주/증류주,"48,000원",https://gift.kakao.com/product/10043704,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[도란원] 샤토미소 로제스위트+복숭아와인 375ml SET (푸어러증정),와인/과실주,"48,000원",https://gift.kakao.com/product/5207416,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
금산인삼주 수삼단본 720ml(Alc.43%) / 나무잔증정,소주/증류주,"48,000원",https://gift.kakao.com/product/625000,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
예산사과와인 추사애플와인 선물세트 375mlX2병,와인/과실주,"48,000원",https://gift.kakao.com/product/616255,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
내변산 프리미엄 백제소주 28도 375ml x 2병 샷잔2P 옹기숙성 (soolmarket),술마켓,"47,000원",https://gift.kakao.com/product/10301358,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
백제소주 45도 375ml / 1병+쇼핑백,소주/증류주,"49,000원",https://gift.kakao.com/product/10020577,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"술샘 시리즈 리큐르 4종세트 375ml (Alc 16%,19%) / 술샘19,술샘16,꿀샘16,애플16",술샘,"52,000원",https://gift.kakao.com/product/9132019,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""감성 가득 온더락"" [혼술 홈술 온더락 한잔] 모월협동조합 모월 인 41도 500ml + 왕아이스볼 메이커",우리술상회,"47,000원",https://gift.kakao.com/product/4893207,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240508173819_820831abf82a4e7e8a1189aa326df3db.jpg
"[감사,축하카드/선물포장] 포트와인 '초련'+꽃, 오프너 증정 [산막와이너리]",와인/과실주,"46,900원",https://gift.kakao.com/product/2039258,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20210615143703_5a82e6ec326a4328a98888925528cac9.jpg
예담은소곡주 한산소곡주 선물세트 특1호(750mlx2병/도수16%) /약주 (한산예담은소곡주),청주/약주,"47,000원",https://gift.kakao.com/product/660219,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20200403202725_549c383ca74b4bbab89f171e540e3d76
[각인서비스&선물] 뱅꼬레 각인 더 감 와인 선물세트 750ml (도수 12%),와인/과실주,"46,000원",https://gift.kakao.com/product/7899272,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20231005221511_d1ddea3d49884d79858beb1c97616c27.jpg
"토끼소주 선비진 뱀에디션 48도 750ml_유자진 토끼잔,토닉600 (soolmarket)",술마켓,"46,000원",https://gift.kakao.com/product/4527266,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250305102211_4a732dbd722e42a28bfd15448fa5de9f.jpg
[선물세트] 나루약주 아티스트 에디션 13도 500ml 2병,청주/약주,"45,000원",https://gift.kakao.com/product/9122475,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250113171016_9fd4cea1dcaf422f9e01985c593a87c6.jpg
팔각모 사나이 전용잔 선물세트 33도 250ml,우리술상회,"45,000원",https://gift.kakao.com/product/7729690,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240126094640_3b6e811c93ce425e928ca79e8253daaa.jpg
[배혜정도가] - 우곡 소주 선물세트 375ml * 2병 잔 2개,소주/증류주,"45,000원",https://gift.kakao.com/product/7686954,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20230911155927_f70d2a1148074449aac984d5a42bdc03.png
1932포천일동막걸리 담은 BLACK 750ml / 3병 (6.5%),전통주LuX,"45,000원",https://gift.kakao.com/product/7574392,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250116171407_d365cd2e4586408882d42f677455c6d9.jpg
"예산사과와인 추사백세트_25도350ml, 40도500ml 각1병",술마켓,"45,000원",https://gift.kakao.com/product/2347696,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240823160723_ad3c4d79ba174270a42398e1aff1ea66.jpg
산막와이너리 디럭스 와인세트 (비원+미),와인/과실주,"47,900원",https://gift.kakao.com/product/2163326,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20230102173535_9025e1a1db24423baf2b1f9c5ccd84a1.jpg
신평양조 백련 생막걸리 미스티 7도 500ml*10병 (신평 양조),탁주,"44,200원",https://gift.kakao.com/product/782640,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20241216174725_95a1a866ac034bd39213127ef807a06b.jpg
"""세계주류품평회 금상"" 전주이강주 특3호(에밀레종 도자기병 1L/ 도수25%)",리큐르주,"45,000원",https://gift.kakao.com/product/616359,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
청도감와인 전통주 감그린 혼합 세트 750ml*2병 (청도감 와인),와인/과실주,"43,000원",https://gift.kakao.com/product/786260,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
안동소주일품 골드블랙 40도 500ml 1본 잔3개 프리미엄 선물세트 오크숙성 증류주,전통주애,"42,000원",https://gift.kakao.com/product/10221822,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[도란원] 샤토미소 130ml 미니어처 6종 SET,와인/과실주,"42,500원",https://gift.kakao.com/product/2506368,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""✨봄선물 추천✨"" 너브내 화이트 스위트와인 750ml 12% 생일와인 술선물세트추천",와인/과실주,"39,900원",https://gift.kakao.com/product/1294593,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
시에가 배향 22도 500ml 2병,리큐르주,"41,000원",https://gift.kakao.com/product/11011249,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""만족도 1위 선물!"" [보자기 포장] 감사를 전하는 술들, 진심이 담긴 감사편지로 마음을 대신 전해요.",술담화,"42,900원",https://gift.kakao.com/product/4700924,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""추석선물세트"" 애플린 사과 화이트 와인 750ml (12%) 퓨레떼 375ml 추석선물 세트(2EA)",와인/과실주,"40,000원",https://gift.kakao.com/product/7682530,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[도란원] 샤토미소 구두와인 화이트와인 (도수_12%),와인/과실주,"39,900원",https://gift.kakao.com/product/2300244,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20220322205337_83202175a16f4a719311a3b65dc0b174.jpg
시나브로 청수 와인 500ml (Alc. 11%),와인/과실주,"40,000원",https://gift.kakao.com/product/782616,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240302111657_4fa30e53a96443a3abeac59a21bd3bbe.jpg
[한산소곡주] 불소곡주 700ml (도수 43%),소주/증류주,"39,800원",https://gift.kakao.com/product/616383,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20200403194013_dc038848167f44aab5d23d27e334854b
"""간편선물 추천"" [안동소주일품] 전통라호 800ml +도자기잔2개 (도수 40%)",소주/증류주,"38,500원",https://gift.kakao.com/product/10337811,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240903133530_e056f391de844fc3be3974eb633fafd3.jpg
[혼합] 대대포 블루(1병)X송명섭 막걸리(1병)X해창 9도(1병)X해창 12도(1병),탁주,"38,000원",https://gift.kakao.com/product/6217895,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20230421115306_c72c69a1f250407eb66f69908d1478e2.png
"""MD추천"" 원소주 스피릿 (24도 375ml) 1개입 + 샷잔 글라스 2개입 원샷 기프트 세트",원소주,"38,900원",https://gift.kakao.com/product/5959832,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20230608114929_4610e0022967489fa8b469d0582048ab.jpg
[한국애플리즈] 금과명주 l 15년산 브랜디 l 40% 750ml,소주/증류주,"38,400원",https://gift.kakao.com/product/2312136,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20230405171920_375e3db0bafd4273beb0a9d5d00268c9.jpg
한국 애플리즈 금과 명주 40도 750ml 애플 브랜디 (soolmarket),술마켓,"39,000원",https://gift.kakao.com/product/2154026,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240719172327_0d6c57d0c9c646fc9f5df4379c198c64.jpg
려 고구마증류소주 40 375ml 1병 (고구마 100%)-2022우리술품평회 증류주 대상 (국순당여주명주),소주/증류주,"42,000원",https://gift.kakao.com/product/2001000,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20221123173252_3d490981ce3143d28c19ff1edf1a69a2.jpg
