상품명,브랜드,가격,상품URL,이미지URL
[원월드] 프리미엄 애플망고&태국망고&자몽&용과 과일선물세트 5.1kg (12입),원월드,"49,900원",https://gift.kakao.com/product/9249731,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240919115510_63c93e72a7334952b1d6d14841a048d4.jpg
[원월드] 프리미엄 애플망고&태국망고&골드키위&오렌지&용과 과일선물세트 4.6kg (5종/10입),원월드,"59,900원",https://gift.kakao.com/product/9477828,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""달콤한 고당도 애플수박"" 혼자서도 먹기 편한 껍질 얇은 애플수박 1.2kg 선물세트",라라르떼,"17,800원",https://gift.kakao.com/product/7068649,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"[대디스팜] 고당도 캘리포니아 만다린 귤, 썬키스트/큐티스 3kg (33~40입)",대디스팜,"27,800원",https://gift.kakao.com/product/9515302,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
제스프리 썬골드키위 선물세트 대과 20과(2.5kg)/2박스+감사한마음 토퍼증정,미과,"48,900원",https://gift.kakao.com/product/2908783,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""제주에서 온 선물"" [탐라왕] 고당도 한라봉 4kg (로얄과/11~16입)",탐라왕,"39,800원",https://gift.kakao.com/product/10939430,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
오리지널 대저 토마토 1.5kg 이상 (중대과/M-L),온브릭스,"15,900원",https://gift.kakao.com/product/11191861,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[수플린] No.1 굿초이스 프리미엄 제철과일 혼합선물세트 2호 총 4.4KG 이상 (10입/9종),수플린,"55,900원",https://gift.kakao.com/product/5588111,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[수플린] 로얄블루라벨 프리미엄 유명산지 꿀사과 과일선물세트 총2.9KG이상 (9입),수플린,"55,900원",https://gift.kakao.com/product/2908601,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[라라르떼] 상큼한 과즙이 가득찬 고당도 블랙라벨 캘리포니아 오렌지 4kg (15~16입),라라르떼,"24,800원",https://gift.kakao.com/product/9452937,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250224134157_4f94fa6febe94c659bc9cc1023193851.png
[수플린] 키위러버 프리미엄 제스프리 골드키위 선물세트 총 2.4kg 이상 (16입),수플린,"28,900원",https://gift.kakao.com/product/7713018,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20231003100806_f2bf009f8c914c81b5b46c2654eea927.jpg
[수플린] 키위러버 프리미엄 제스프리 골드키위 선물세트 총 2.8kg 이상 (20입),수플린,"34,900원",https://gift.kakao.com/product/7713020,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20231003100823_c1751656350348a18fdf8add6015ad41.jpg
황토방 숙성 특허기술 청풍명월 영동 황토방 곶감 24구 선물세트(900g),미과,"27,800원",https://gift.kakao.com/product/10937266,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20241223091115_8356f75c08424e9184d42c43ca466a53.jpg
[수플린] 달콤새콤 고당도 블랙라벨 오렌지 15과 (3kg이상),수플린,"15,900원",https://gift.kakao.com/product/11320710,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240613115253_4e2c60897ea34a09ade87eb78aef0f90.jpg
60일간 정성껏 말린 상주 명품곶감 1.2kg(20~24입) 금보자기포장,자연애,"39,900원",https://gift.kakao.com/product/2289103,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250110143301_682d9fb9973e4616adbd18e611bf2058.jpg
항공직송 프리미엄 마하차녹 무지개망고 선물세트 1.4kg이상(4입),온브릭스,"19,900원",https://gift.kakao.com/product/7070277,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240219115613_e778cc0d2b4947eb8632ada5548118cc.jpg
"[아실청담] 쫀득, 달달한 흑실곶감 세미 프리미엄 선물세트 800g (40g 20입)+보자기 포장",아실,"49,800원",https://gift.kakao.com/product/6960154,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250424152956_ef430729be334ac997f2344b5c3927ab.jpg
프리미엄 나주배 선물세트 특대과 금장부직포 5kg(6-7과),미과,"49,900원",https://gift.kakao.com/product/2915123,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240808112036_f15c7173e7cf4d78b9c0b16463380210.jpg
30년 전통 상주 고품격 곶감 선물세트 2호 개당55g이상 (20과/특품),온브릭스,"49,800원",https://gift.kakao.com/product/2287806,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240821134604_82beacba43fc433eb898a1d1658ce92b.jpg
[대디스팜] 남미의 달콤함 고당도 신선포도 혼합세트 2kg,대디스팜,"25,800원",https://gift.kakao.com/product/9573313,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240402134225_f26b686fd77b419b8e995df921233be2.jpg
[라라르떼] 상큼한 과즙이 가득찬 고당도 블랙라벨 캘리포니아 오렌지 2kg (8입),라라르떼,"14,800원",https://gift.kakao.com/product/9452919,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250224134123_52db29b839f242ec841312be55c3760b.png
[원월드] 프리미엄 애플망고&태국망고&오렌지&참외 과일선물세트 4.1kg (12입),원월드,"59,900원",https://gift.kakao.com/product/9249882,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""망고 페스티벌"" 알록달록 고당도 대왕 애플망고& 골드망고& 그린망고 2.1kg 세트",라라르떼,"29,800원",https://gift.kakao.com/product/11389946,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[수플린] 여름 햇살을 머금은 고당도 성주 참외 4kg (8~16과 / 13Brix이상),수플린,"45,900원",https://gift.kakao.com/product/9943918,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""가든클래식스"" 고품격 달콤한 과일선물 트렌디 5호++ (3.3kg내외/8입)",가든클래식스,"57,800원",https://gift.kakao.com/product/9793517,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
항공직송 프리미엄 고당도 애플망고 선물세트 1.6kg이상(4입/특품),온브릭스,"34,900원",https://gift.kakao.com/product/5293722,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[감꽃시절] 영동곶감&호두말이 선물세트 (곶감 400g+호두말이 300g)+고급보자기 증정,프루미츠,"36,800원",https://gift.kakao.com/product/10928560,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[대디스팜] 프리미엄 항공수입 신선망고 혼합세트 2.3kg내외 (특품/6입),대디스팜,"36,800원",https://gift.kakao.com/product/9663419,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[아실청담] 제철과일 선물세트 삼색소담 3호 3.1kg 만춘 (멜론 참외 배 블루베리 태국망고 애플망고 아보카도),아실,"69,800원",https://gift.kakao.com/product/8228460,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"붉은 노을처럼 잘 익은, 노을 메론 1.5kg이상(특품/1입)",온브릭스,"18,900원",https://gift.kakao.com/product/9860114,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250423165020_ecef103ec9b2465ca87d2e65ec4820ea.jpg
[원월드] 프리미엄 고당도 네이블 오렌지 2.5kg (11~13입),원월드,"24,900원",https://gift.kakao.com/product/4110212,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240830111441_4443b1dc23b248ccaec0b189e4385214.jpg
"[라라르떼] ""달콤한 과즙이 가득"" 부드럽게 맛보는 고당도 머스크메론 2kg*2입 선물",라라르떼,"39,800원",https://gift.kakao.com/product/9904957,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240705150333_2b0ec04632534f22b088aaeaa4d3e47d.jpg
"[Onbrix Gift] 그린 에디션, 프리미엄 태국 골드망고 선물세트 2.4kg이상(6입/특품)",온브릭스,"39,800원",https://gift.kakao.com/product/3371483,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250130171201_c8559db8a9ef4a2ab400a6addd8811b1.jpg
"[아실청담] 쫀득, 달달한 흑실곶감 텐박스 선물세트 400g (40g 10입)+비닐 증정",아실,"32,500원",https://gift.kakao.com/product/6960142,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250424153041_1a315c42bba242b38683e997bb7efe92.jpg
"프리미엄 애플망고의 정석, 고당도 애플망고 1.5kg(특품/4입)",온브릭스,"28,900원",https://gift.kakao.com/product/6942950,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240610165341_5b61100fd93a4d4b969e3eac48e8f03b.jpg
[수플린] 상큼달콤 즐거운 만남 프리미엄 오렌지&태국망고 과일선물세트 총 2.5kg 이상 (2종/9입),수플린,"29,900원",https://gift.kakao.com/product/7142151,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20231003101647_a10076f4099a4c15ad6bc3f9e382fbd7.jpg
[원월드] 안심하고 먹을 수 있는 Dole 유기농 바나나 1kg (6~8입),원월드,"13,900원",https://gift.kakao.com/product/4694353,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250225101352_d9a87a42df284f23b823b4def98c73ef.jpg
[설레원] 달콤하고 아삭한 함안 봄수박 5~6kg (11brix 이상),설레원,"29,800원",https://gift.kakao.com/product/9830861,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250321164825_30cec56c2bbd4da68fccdf8415cee127.jpg
[설레원x위미농협] 제주 고당도 카라향 2.5kg (10~20과/평균14brix),설레원,"23,800원",https://gift.kakao.com/product/11461558,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250404183844_65a5d55eac744dd7b2c63abd4de65618.jpg
"컬러마다 다른 맛, 무지개 방울토마토(750g*1팩) + 대추방울토마토(750g*1팩)",온브릭스,"22,900원",https://gift.kakao.com/product/3491412,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250307180059_95039d9a44e54f03bd4f055dc8ba1244.jpg
"숲 속에서 온 버터, 아보카도 1.6kg 이상(특품/8입)",온브릭스,"22,900원",https://gift.kakao.com/product/1347962,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250429154728_0568cf0711b44215bf9e179279fbba75.jpg
[원월드] 프리미엄 고당도 애플망고&애플청포도 과일선물세트 1.9kg (4입),원월드,"29,900원",https://gift.kakao.com/product/11377495,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"[수플린] 프리미엄 고당도 씨없는 포도, 블랙사파이어 1kg (500g*2팩)",수플린,"15,900원",https://gift.kakao.com/product/11337102,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
30년 전통 상주 고품격 곶감 선물세트 3호 개당35g이상 (30과/상품),온브릭스,"39,800원",https://gift.kakao.com/product/2287803,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[감꽃시절] 영동곶감호두말이 선물세트(크림치즈호두말이300g+호두말이300g)+고급보자기 증정,프루미츠,"39,800원",https://gift.kakao.com/product/10928432,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[감꽃시절] 영동곶감호두말이 선물세트(호두말이300gX2)+고급보자기 증정,프루미츠,"37,800원",https://gift.kakao.com/product/10928405,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"[수플린] 토마토의 새콤함과 오렌지의 달콤함, 미니 토렌지 (500g 2팩, 총 1kg)",수플린,"19,900원",https://gift.kakao.com/product/11281387,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
구운란 중란 30알x2판 [총60알],자연애,"19,900원",https://gift.kakao.com/product/944014,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[프루미츠] 제주 당도선별 제철 한라봉 2kg (특품/8-11과),프루미츠,"19,800원",https://gift.kakao.com/product/9235891,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[수플린] 따스한 햇살을 머금은 하루한알 고당도 오렌지 총 2kg 이상 (8입),수플린,"18,900원",https://gift.kakao.com/product/7533003,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20230831172512_56885e93554f4b0e9bb07fb9699227df.jpg
"[대디스팜] 항공수입 태국 마하차녹 망고, 무지개망고 3.5kg내외 (9~12입)",대디스팜,"34,800원",https://gift.kakao.com/product/9696099,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240423160743_741eaf0faf844fca9982db0518bf6245.jpg
[원월드] 건강한 간식 세척 사과 6입& 100% 순 땅콩버터 6입 1.6kg (12입),원월드,"24,900원",https://gift.kakao.com/product/11289598,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250424152145_d40303926fd640b1a41ee28e8dec109f.jpg
[수플린]싱그러운 'HAVE A CHERRY DAY' 체리 선물세트 (650g 내외),수플린,"32,900원",https://gift.kakao.com/product/11605396,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240531123243_ab91c4c7d26945b08e7c038fc66364e5.jpg
[원월드] 프리미엄 애플망고&마하차녹 무지개망고 과일선물세트 4.6kg (로얄과/12입),원월드,"59,900원",https://gift.kakao.com/product/9674534,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240419104638_c7ffa4a2918d430bac22f83674980d4c.png
[수플린] 여름 햇살을 머금은 고당도 성주 참외 총 1.6kg 이상 (13Brix/6~8입),수플린,"21,900원",https://gift.kakao.com/product/6633960,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240508113606_a2bd935a46ac4e1bae6862f82cc3c42c.jpg
[탐라왕] 초고당도 카라향 4.5kg(로얄과/15~25입),탐라왕,"39,900원",https://gift.kakao.com/product/4533629,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250414084128_a70a22e4f2154fe8b3392763fe442fec.png
"[수플린X디즈니] ""허니가든기프트"" 혼합과일 선물세트 2호 총 3KG 이상 (7종)",수플린,"55,900원",https://gift.kakao.com/product/11056924,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250425111823_896bf0c7f9ad4670b089591e5012308c.jpg
[원월드] 프리미엄 고당도 골드망고 과일선물세트 1.3kg (로얄과/4입),원월드,"19,900원",https://gift.kakao.com/product/3892741,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240919114943_07863f6054da4bd0a7e897abd912aa17.jpg
[라라르떼] 달콤한 망고향이 나는 고당도 스테비아 블랙 스윗마토 1kg (500g*2팩),라라르떼,"19,800원",https://gift.kakao.com/product/5961301,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250305141801_d5528d596fc14d0983f06156541f676c.jpg
"""달콤한 고당도 애플수박"" 혼자서도 먹기 편한 껍질 얇은 애플수박 1.2kg*2입 선물세트",라라르떼,"29,800원",https://gift.kakao.com/product/11609148,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250429153756_374ba063721946f895a69878b0c1bdc9.jpg
"멜론계 황제, 고령 하미과 멜론 1.2kg이상(특품/1입)",온브릭스,"18,900원",https://gift.kakao.com/product/11584541,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250425102012_3d4163ffd2574cf6ba9fcaab4ed8a7b8.jpg
"""달콤한 꿀사과"" 아삭아삭 과즙이 풍부한 고당도 부사사과 2kg (중대과 7~8입)",라라르떼,"26,800원",https://gift.kakao.com/product/8460120,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[아실청담] 청량하고 기분좋은 달달함으로 사계절 편하게 즐기는 수박땡모반 250ml (6병),아실,"26,500원",https://gift.kakao.com/product/7580491,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[수플린] 제주의 봄을 담은 고당도 카라향 총 3kg 이상 (13brix/20~30입),수플린,"25,900원",https://gift.kakao.com/product/11516797,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"[수플린] 껍질채 먹는 고당도 붉은 포도, 씨없는 적포도 1kg (500g*2팩)",수플린,"15,900원",https://gift.kakao.com/product/11337235,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[라라르떼] 껍찔째 먹는 씨없는 초고당도 블랙사파이어 포도 800g이상 (18brix이상),라라르떼,"14,800원",https://gift.kakao.com/product/9452589,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"[수플린] 색다른 새콤달콤함 스테비아 자달토마토 (500g 2팩, 1kg)",수플린,"21,900원",https://gift.kakao.com/product/4150550,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"[라라르떼] ""당도선별"" 달콤한 과즙이 가득 찬 한라봉&천혜향 3kg 선물세트 (8-12입)",라라르떼,"29,800원",https://gift.kakao.com/product/6336200,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""귀여운 에그키위 패키지"" 뉴질랜드 제스프리 황금빛 골드키위 15입 1.4kg이상 (+1등급키위)",라라르떼,"19,800원",https://gift.kakao.com/product/4839332,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[수플린] 프리미엄 고당도 세척사과 총 3.5kg이상 (16~18입),수플린,"42,900원",https://gift.kakao.com/product/3801055,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240613114856_ee6a4842343a479a957b6465d938f925.jpg
[프루미츠] 달콤한 허니골드 파인애플 1.1kg 1입 + 부드러운 로즈 바나나 600g (300g*2팩),프루미츠,"18,800원",https://gift.kakao.com/product/10924398,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20241218180737_c29ca93812684c958523c70d8b1010e9.jpg
"[Onbrix Gift] 그린 에디션, 프리미엄 애플망고&골드망고 선물세트 2.5kg(6입/특품)",온브릭스,"64,800원",https://gift.kakao.com/product/3371560,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250130171701_f8cd4540188947998bac64fc34165b60.jpg
"""감사의 마음을 전합니다"" 상주 고급곶감1.2kg(28~32입) 금보자기포장",자연애,"41,900원",https://gift.kakao.com/product/3814119,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20230822161725_7ff54a8ee2cb4a5a95cbadcc743cdd76.jpg
"[라라르떼] ""달콤한 과즙이 가득"" 부드럽게 맛보는 고당도 머스크메론 1.6kg 1입 선물",라라르떼,"17,800원",https://gift.kakao.com/product/9904925,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240705150305_3704351a20c54121a42e833802db758b.jpg
[수플린] 프리미엄 샤인머스켓1입&애플망고2입&골드키위1팩 과일선물세트 (총2.7KG이상),수플린,"58,900원",https://gift.kakao.com/product/7581275,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240919114208_67b976db026b4bb4b318e5c4069fb7b6.jpg
꿀바른듯 달콤한 스테비아 대추토마토 500g,미과,"8,900원",https://gift.kakao.com/product/2346186,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20231113141916_4150eb0ddca741edbdbac5c089397834.jpg
[아실청담] 제철과일 선물세트 삼색다담 1호 4.2kg 만춘 (멜론 귤 오렌지 사과 배 참외 블루베리 태국망고 애플망고),아실,"89,800원",https://gift.kakao.com/product/8088788,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250424152352_70e13b3a59e84b108f4ef26d1eb21115.jpg
[원월드] 프리미엄 고당도 태국망고&애플청포도 과일선물세트 1.7kg (4입),원월드,"24,900원",https://gift.kakao.com/product/11377490,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250321154220_00072f4ea2e941d789f2a285511fefc6.jpg
"""당도선별"" [프루미츠] 제주 서귀포인정 고당도 한라봉 선물세트 2kg(특품/6~8입)",프루미츠,"23,800원",https://gift.kakao.com/product/3967471,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250131135219_4ae4c8ecd42b4ae8ae0622fc29e8b9cc.jpg
[미과] 가심비 짱 맛있게 담아낸 제철과일 혼합세트 7종(4.6kg),미과,"35,900원",https://gift.kakao.com/product/10257571,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250418110949_aa905b637a3a41adacb96a9ee4ad1917.jpg
[수플린] 풍성한 프리미엄 혼합과일 선물세트 2호 총 5.4KG 이상 (7종/13입),수플린,"78,900원",https://gift.kakao.com/product/6571604,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250317192836_0b86d97f4ced4d7ab00c29f61a27c675.jpg
"""보자기포장"" 고품격 과일혼합선물 프리미엄 4호!+ (5.6kg내외/12입)",가든클래식스,"72,800원",https://gift.kakao.com/product/10161185,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""정성가득 과일선물"" 프리미엄 8입 혼합 과일세트 플로리스트 11호 총4.3kg 이상 (선물포장)",라라르떼,"65,800원",https://gift.kakao.com/product/11559798,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[프루미츠] 제주 당도선별 제철 한라봉 4kg (특품/16-24과),프루미츠,"35,800원",https://gift.kakao.com/product/9235895,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
상주 프리미엄 수제포장 곶감 1.5kg[32~38입] 금보자기포장,자연애,"58,900원",https://gift.kakao.com/product/894778,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[프루미츠] 달콤한 허니골드 파인애플 1.4kg 1입 + 쫀득한 감숙왕 바나나 1.5kg (750g*2팩),프루미츠,"18,800원",https://gift.kakao.com/product/10924366,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
달콤함과 건강함을 토마토에 KEEP! 스테비아 블랙 방울토마토 1kg이상(500g*2팩),온브릭스,"17,900원",https://gift.kakao.com/product/9550491,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[프루미츠] 사탕같이 달콤한 캔디 적포도 1.8kg (특품/2입),프루미츠,"31,800원",https://gift.kakao.com/product/9635995,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[감꽃시절] 영동곶감 선물세트 (무화과크림치즈 300g 1팩+크림치즈 300g 1팩+호두말이 300g 1팩)+고급보자기 증정,프루미츠,"54,800원",https://gift.kakao.com/product/10928576,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
